Hours,Minutes,Seconds,Lat,Lon,Alt
15,52,38,41.67026166666666,84.083195,16386.9
15,52,57,41.67070333333333,84.0799,16458.5
15,53,10,41.67120666666666,84.07790666666666,0
15,53,17,41.67144833333334,84.07677833333334,16534.1
15,53,20,41.671594999999996,84.07633166666668,16545.4
15,53,27,41.671785,84.07527333333334,16575.9
15,53,37,41.67207499999999,84.07377833333334,16617.2
15,54,0,41.67195333333334,84.07045333333332,0
15,54,1,41.67194666666666,84.07032499999998,16714.4
15,54,10,41.67173833333333,84.06931166666666,16752.3
15,54,17,41.67165333333334,84.06849833333332,16782.4
15,54,20,41.67156833333333,84.06820333333332,16796.1
15,54,23,41.671459999999996,84.06799000000001,22.0
15,54,24,41.67142833333334,84.06789833333332,16814.3
15,54,33,41.671396666666666,84.06684166666668,16853.9
15,54,40,41.67137833333333,84.06613333333334,16883.9
15,54,47,41.67134833333333,84.06539666666667,16919.2
15,54,53,41.671429999999994,84.06469,16948.2
15,55,7,41.67141333333334,84.06324166666667,17013.1
15,55,13,41.67147166666667,84.06256166666665,17038.7
15,55,26,41.67176833333333,84.06084000000001,17091.3
15,55,29,41.67183166666667,84.060515,17101.0
15,55,30,41.67183833333333,84.06038500000001,17104.3
15,55,33,41.671845,84.05994333333335,17117.7
15,55,42,41.67213166666667,84.05864000000001,0
15,55,46,41.67218166666667,84.05795666666667,14.0
15,55,59,41.672495,84.05567,17224.7
15,56,12,41.672535,84.05342666666665,17284.5
15,56,15,41.67256166666666,84.05289166666668,17299.2
15,56,26,41.672374999999995,84.05123166666665,17340.2
15,56,35,41.67231,84.04971666666667,17376.2
15,56,39,41.67219333333334,84.04898999999999,17391.0
15,56,45,41.67208833333334,84.04791833333333,17414.8
15,56,49,41.67207333333334,84.04719166666668,17430.5
15,56,59,41.671885,84.04522833333334,17464.7
15,57,5,41.67171,84.04411333333334,17488.0
15,57,9,41.671549999999996,84.04343500000002,17504.2
15,57,15,41.67143833333333,84.04253833333333,17526.7
15,57,19,41.671331666666674,84.04184500000001,17541.1
15,57,21,41.67130166666667,84.04147166666668,0
15,57,25,41.67125833333333,84.04082500000001,17562.677
15,57,26,41.671263333333336,84.04067333333333,17565.7
15,57,36,41.671124999999996,84.03916833333332,17605.2
15,57,42,41.671075,84.03820499999999,17629.9
15,57,45,41.67109000000001,84.03780499999999,17640.5
15,57,52,41.671191666666665,84.03690833333333,17670.3
15,57,56,41.67132,84.03633999999998,17689.4
15,58,9,41.67143333333333,84.03516833333333,17747.4
15,58,26,41.67160666666667,84.03361166666667,0
15,58,42,41.671834999999994,84.03257166666666,17887.5
15,58,52,41.67206666666666,84.03202000000002,17932.9
15,58,55,41.67206666666666,84.03186333333333,0
15,58,56,41.67206666666666,84.03182166666666,17947.0
15,58,59,41.67211833333334,84.03176,17960.1
15,59,15,41.67247166666666,84.0311,0
15,59,42,41.672848333333334,84.03050333333334,18134.1
15,59,46,41.67290333333334,84.03027166666668,18150.9
15,59,52,41.673030000000004,84.03014,18173.2
15,59,55,41.67306,84.03004333333335,18187.1
15,59,56,41.673066666666664,84.02998666666666,25.0
16,0,6,41.67321333333333,84.02958500000001,23.0
16,0,36,41.67373666666667,84.02827166666665,18376.6
16,0,52,41.674099999999996,84.02764,18445.7
16,1,5,41.67443166666667,84.02674999999999,0
16,1,9,41.674526666666665,84.02644833333333,18520.1
16,1,15,41.67466666666666,84.02599666666669,18543.9
16,1,19,41.67468833333334,84.025565,18560.8
16,1,29,41.674841666666666,84.02481166666666,18604.6
16,1,35,41.67498833333334,84.02432333333333,18630.4
16,1,46,41.67499333333333,84.02344166666666,18678.8
16,1,53,41.67495999999999,84.02308666666667,18709.7
16,1,59,41.67497,84.02264500000001,18734.7
16,2,3,41.67492166666666,84.02247000000001,18752.0
16,2,16,41.67476333333334,84.02151833333333,18806.2
16,2,19,41.674794999999996,84.02123166666667,18818.8
16,2,33,41.67480833333334,84.020245,18878.4
16,2,42,41.67478833333333,84.01932333333335,18918.3
16,2,45,41.67483666666667,84.01909666666667,0
16,2,49,41.67496333333334,84.01879833333332,18949.1
16,3,5,41.67511666666666,84.01752666666668,19018.6
16,3,15,41.675201666666666,84.01718833333334,19061.8
16,3,22,41.675255,84.016885,19092.1
16,3,33,41.67546333333333,84.01653999999999,19139.8
16,3,39,41.67555000000001,84.01638499999999,19168.5
16,3,49,41.67549333333333,84.01609833333332,19209.3
16,3,53,41.67554,84.01595833333334,19224.5
16,4,5,41.67542666666667,84.01549500000002,19273.4
16,4,13,41.675335,84.01507166666667,19306.4
16,4,16,41.675250000000005,84.01500333333334,0
16,4,26,41.67512,84.01464,19360.9
16,4,29,41.67510666666667,84.01457666666666,19373.4
16,4,42,41.67525833333334,84.01433166666666,0
16,4,43,41.67528000000001,84.01435833333335,19440.5
16,4,59,41.67562833333333,84.01431499999998,19511.5
16,5,12,41.67607833333333,84.01426500000001,19562.0
16,5,25,41.67668833333334,84.01419499999999,0
16,5,32,41.67709333333334,84.01418,19641.5
16,5,39,41.67742,84.01409666666665,19670.0
16,6,2,41.67837666666666,84.01384666666667,19765.3
16,6,5,41.6785,84.01379999999999,19777.2
16,6,16,41.678540000000005,84.013645,19821.8
16,6,19,41.67865833333334,84.01360666666666,19833.6
16,6,32,41.67889166666667,84.01343333333334,0
16,6,35,41.67890333333333,84.01336833333335,19896.9
16,6,36,41.67891666666666,84.01334,19901.0
16,6,45,41.67919833333334,84.01336,19945.1
16,6,52,41.67937666666667,84.01338333333334,19975.4
16,6,55,41.679465,84.01348000000002,19986.2
16,7,13,41.67984166666667,84.01339166666666,20060.7
16,7,29,41.68062,84.01318,20136.0
16,7,33,41.680785,84.01320499999999,20154.1
16,7,36,41.68089166666667,84.01315166666667,20168.6
16,7,39,41.681020000000004,84.01298,20181.1
16,7,43,41.68112833333333,84.01283,20200.9
16,7,49,41.681241666666665,84.01277999999999,20227.0
16,7,53,41.68129666666667,84.01259666666668,20243.9
16,7,55,41.68130666666666,84.01253,20253.2
16,7,59,41.68139166666666,84.012495,20271.9
16,8,13,41.68162833333334,84.01240833333334,20338.3
16,8,19,41.68164166666667,84.01227166666668,20366.5
16,8,23,41.68167666666667,84.01237833333334,20384.8
16,8,26,41.68168666666667,84.01236666666667,20398.4
16,8,29,41.68172,84.01228333333331,20411.2
16,8,33,41.68171166666666,84.01232333333334,20428.4
16,8,55,41.681685,84.01271166666666,20526.7
16,8,59,41.68176833333334,84.01284666666668,20543.5
16,9,2,41.68185666666667,84.01288500000001,20559.5
16,9,5,41.68192166666666,84.01285166666666,20573.5
16,9,13,41.682153333333325,84.01291333333332,20611.7
16,9,22,41.68244333333334,84.01262833333334,20655.3
16,9,25,41.682585,84.01257333333334,0
16,9,33,41.682765,84.01215333333333,20706.2
16,9,43,41.683170000000004,84.0116,20751.1
16,9,49,41.683455,84.01122333333333,20777.6
16,9,53,41.68369500000001,84.01088333333334,20796.1
16,9,59,41.683854999999994,84.010395,20823.5
16,10,5,41.68411166666667,84.00991166666667,20850.6
16,10,12,41.68427333333334,84.00947,0
16,10,33,41.68447333333334,84.00866166666668,20971.5
16,10,39,41.68450666666666,84.00840166666667,20996.4
16,10,43,41.68438833333333,84.00832999999999,21014.3
16,10,49,41.684306666666664,84.00812499999999,21040.5
16,10,52,41.684195,84.00803333333333,21053.1
16,10,56,41.68400666666666,84.00798000000002,21070.9
16,11,2,41.68390666666666,84.00785666666667,21097.1
16,11,6,41.68367833333333,84.00775,21115.4
16,11,12,41.68346833333333,84.00768333333332,21142.0
16,11,16,41.68328666666666,84.00762166666667,21159.6
16,11,19,41.68308166666667,84.00756000000001,21171.5
16,11,23,41.682943333333334,84.00744166666667,21188.6
16,11,49,41.68231666666667,84.00684666666666,21301.4
16,11,55,41.68216,84.00661,21328.1
16,11,56,41.682141666666666,84.00658833333334,21333.1
16,12,2,41.68209333333333,84.00653833333332,21357.6
16,12,23,41.68175166666666,84.00608833333332,21451.3
16,12,32,41.68157666666666,84.00601999999999,0
16,12,36,41.68161166666667,84.00594166666666,21511.3
16,12,42,41.68151666666666,84.00589166666666,21536.6
16,12,45,41.68146333333334,84.00582833333334,21550.5
16,12,49,41.68144,84.00564666666666,21568.6
16,12,53,41.681421666666665,84.00547666666668,21589.1
16,12,59,41.681325,84.00526666666669,21617.1
16,13,6,41.68122666666667,84.00499999999998,0
16,13,9,41.68118,84.00491833333332,21666.2
16,13,12,41.68115833333333,84.00472166666665,0
16,13,25,41.681106666666665,84.004175,21743.4
16,13,26,41.6811,84.00412,22.0
16,13,29,41.681050000000006,84.00403999999999,21762.7
16,13,33,41.68100833333333,84.00385666666668,21782.4
16,13,42,41.68096166666666,84.00340333333334,21825.6
16,13,49,41.681055,84.00292833333333,21858.8
16,14,2,41.68108,84.002155,2192.0
16,14,5,41.68104166666667,84.00201666666665,0
16,14,12,41.68109333333334,84.00136166666668,21968.0
16,14,15,41.68102999999999,84.001175,21981.2
16,14,19,41.680948333333326,84.00095166666667,21999.2
16,14,22,41.680915000000006,84.00070166666667,0
16,14,32,41.68074,84.00022833333333,22058.2
16,14,42,41.68041166666667,83.99969166666666,22103.1
16,14,52,41.680035,83.99915666666666,22151.3
16,14,55,41.679919999999996,83.999105,0
16,15,3,41.679723333333335,83.99873833333335,22203.8
16,15,19,41.679035000000006,83.998345,22279.8
16,15,23,41.67894833333333,83.99817499999999,22298.5
16,15,29,41.67867833333333,83.99817333333334,22325.7
16,15,35,41.678471666666674,83.99801166666666,22354.0
16,15,39,41.678313333333335,83.99798666666666,22373.4
16,15,42,41.67818166666666,83.99803666666666,22387.8
16,15,43,41.67815333333333,83.99802666666668,22392.8
16,15,45,41.678125,83.99797333333332,0
16,15,52,41.67797333333333,83.99793833333334,22434.5
16,15,55,41.677929999999996,83.99792833333335,22448.5
16,15,59,41.67796833333333,83.99781999999999,22466.3
16,16,19,41.677908333333335,83.99761333333332,22557.4
16,16,25,41.67789166666667,83.99740500000001,0
16,16,35,41.67771166666667,83.99718333333334,0
16,16,42,41.677433333333326,83.997115,22663.8
16,16,49,41.67723666666667,83.99684666666666,22698.0
16,17,9,41.676824999999994,83.99689833333332,22787.8
16,17,13,41.67669833333333,83.99689833333332,22806.7
16,17,19,41.676541666666665,83.99672333333335,22835.7
16,17,22,41.676545000000004,83.99667666666667,22847.7
16,17,25,41.67657166666666,83.99661833333333,22860.9
16,17,29,41.67650333333333,83.99651666666665,22879.1
16,17,39,41.67642666666667,83.99630499999999,22926.8
16,17,43,41.676308333333324,83.99613166666668,22945.8
16,17,49,41.676305,83.99600166666666,22972.7
16,17,53,41.676249999999996,83.99580333333333,22990.5
16,18,5,41.67609666666667,83.99533666666666,0
16,18,9,41.67598833333333,83.995145,23063.9
16,18,13,41.675945,83.995125,23080.4
16,18,19,41.67581833333334,83.99503166666666,23105.5
16,18,22,41.675745000000006,83.99494833333334,23119.1
16,18,33,41.675655000000006,83.99497500000001,23165.3
16,18,39,41.67558666666667,83.99505166666668,23191.3
16,18,43,41.675555,83.99518666666667,23210.2
16,18,49,41.675578333333334,83.99518833333335,23236.1
16,18,53,41.67554833333334,83.99529666666668,23253.1
16,18,59,41.67553666666666,83.99516166666666,23279.5
16,19,9,41.67547666666666,83.99533500000001,23325.7
16,19,13,41.67545499999999,83.99535666666667,23344.0
16,19,49,41.67492833333334,83.99570166666666,23511.9
16,19,52,41.674854999999994,83.99559833333333,23526.8
16,19,55,41.67479166666667,83.99561,23540.1
16,20,5,41.67447666666667,83.99533166666667,0
16,20,9,41.674381666666676,83.99532166666668,23605.3
16,20,13,41.67433166666667,83.99515166666667,23625.0
16,20,19,41.67429833333334,83.995005,23653.5
16,20,23,41.67423166666667,83.99500833333335,23670.4
16,20,33,41.67407333333334,83.99490666666667,23716.5
16,20,43,41.673928333333336,83.99497500000001,23764.7
16,20,49,41.673915,83.99527166666667,23794.3
16,21,9,41.67367333333333,83.99580166666668,23890.5
16,21,13,41.67361833333333,83.99588666666665,23911.1
16,21,23,41.67338500000001,83.99589499999999,23960.2
16,21,33,41.67309333333333,83.99575166666666,24009.6
16,21,42,41.67291166666667,83.99568333333333,24050.6
16,21,49,41.672838333333324,83.99586333333333,24085.5
16,21,53,41.672736666666665,83.99594499999999,24104.1
16,21,59,41.672693333333335,83.99611166666666,24131.9
16,22,5,41.67275333333334,83.99626833333332,24160.3
16,22,15,41.67289000000001,83.99646166666668,24207.2
16,22,19,41.67286666666667,83.99651333333334,24225.0
16,22,29,41.67300166666667,83.99683166666667,24272.7
16,22,33,41.67300166666667,83.996935,24290.3
16,22,43,41.673246666666664,83.99729666666666,24340.8
16,22,49,41.67340833333333,83.997485,24369.0
16,22,53,41.67359166666667,83.99763833333333,24388.0
16,22,59,41.67368166666667,83.99789833333334,24416.9
16,23,13,41.674191666666665,83.99855000000001,24482.8
16,23,19,41.67450833333334,83.99871499999999,24511.7
16,23,33,41.67486999999999,83.99895166666666,24578.8
16,23,43,41.67501833333334,83.99905166666667,24624.5
16,23,52,41.67508833333333,83.99905666666668,24667.4
16,24,13,41.67546333333333,83.99921666666665,24765.6
16,24,19,41.675498333333344,83.99920166666668,24793.3
16,24,23,41.675563333333336,83.99928,24811.9
16,24,29,41.67559166666667,83.99920166666668,24836.7
16,24,35,41.675785,83.99931166666666,24867.3
16,24,59,41.67651000000001,83.99949333333333,24983.5
16,25,13,41.67729333333333,83.99963333333332,25052.0
16,25,23,41.67787833333333,83.99968666666668,25101.4
16,25,32,41.67843833333333,83.99987666666667,2.0
16,25,42,41.679111666666664,83.99978833333334,25191.5
16,25,46,41.67939333333334,83.99985166666666,0.0
16,25,53,41.679823333333324,83.99975500000001,25247.8
16,26,2,41.68048833333334,83.99989,25291.9
16,26,5,41.68066166666667,83.99989166666667,25307.0
16,26,12,41.68108833333334,84.000175,25341.4
16,26,16,41.68122833333334,84.00023333333333,25360.4
16,26,19,41.68133666666666,84.00026166666666,25375.2
16,26,22,41.68144,84.00035166666666,25390.4
16,26,25,41.68159000000001,84.00047666666666,25404.6
16,26,29,41.68175166666666,84.00059000000002,25425.9
16,26,36,41.68189833333333,84.000635,25457.9
16,26,39,41.68196666666666,84.00074833333335,25472.2
16,26,49,41.682233333333336,84.00083000000001,25524.0
16,27,5,41.682570000000005,84.00095166666667,0
16,27,9,41.682718333333334,84.00101166666667,25623.7
16,27,13,41.68287,84.00106333333333,25645.0
16,27,19,41.683011666666665,84.00095166666667,25674.6
16,27,25,41.68319499999999,84.00111166666666,0
16,27,33,41.683463333333336,84.00106833333332,25744.8
16,27,43,41.683975,84.00106166666667,25792.1
16,27,59,41.68490166666667,84.00078666666668,25867.7
16,28,5,41.685174999999994,84.00071666666666,25898.9
16,28,12,41.68531500000001,84.00053333333332,25932.5
16,28,25,41.68577666666667,84.00014833333334,25995.8
16,28,32,41.685885000000006,84.00001666666667,26028.1
16,28,39,41.686163333333326,83.99989,26062.7
16,28,42,41.686211666666665,83.9998,26076.1
16,28,49,41.686593333333334,83.99964,26110.1
16,28,53,41.68675666666666,83.99954000000001,26130.5
16,29,2,41.687185,83.99935333333333,26173.4
16,29,13,41.68770166666666,83.998955,26227.7
16,29,19,41.68819833333334,83.99868833333333,26255.7
16,29,23,41.68848833333333,83.99849,26275.3
16,29,32,41.68893833333333,83.99791833333332,26318.3
16,29,36,41.68915833333334,83.99773666666667,26338.7
16,29,43,41.689251666666664,83.99726333333335,26373.6
16,30,3,41.689281666666666,83.99596000000001,26467.4
16,30,9,41.689330000000005,83.99558666666665,26494.3
16,30,12,41.689363333333326,83.99530666666666,26506.7
16,30,13,41.689375000000005,83.99523333333333,26511.6
16,30,19,41.68947166666667,83.99494833333334,26538.2
16,30,32,41.68949666666667,83.99413000000001,26596.4
16,30,42,41.689474999999995,83.99337500000001,26641.4
16,30,49,41.689525,83.99301833333332,26674.7
16,30,55,41.68944333333334,83.99259333333333,26701.8
16,31,2,41.68951333333333,83.99218666666665,26732.3
16,31,12,41.689600000000006,83.99130500000001,26780.3
16,31,25,41.68980499999999,83.99015499999999,26839.7
16,31,26,41.689836666666665,0.0,2.0
16,31,33,41.689996666666666,83.98979,26876.1
16,31,46,41.68999,83.98927166666665,26932.5
16,31,49,41.68999333333333,83.98919499999998,26947.7
16,31,53,41.689960000000006,83.98907499999999,26966.7
16,32,2,41.68993166666667,83.98872666666666,27008.2
16,32,6,41.689975000000004,83.988545,27029.0
16,32,35,41.68989,83.98644333333336,27172.916
16,32,42,41.689748333333334,83.98589166666667,27208.2
16,32,46,41.689781666666676,83.98554,27225.4
16,32,52,41.68970833333333,83.98492,27258.2
16,32,55,41.689634999999996,83.984585,0
16,33,19,41.689420000000005,83.98226833333335,27392.2
16,33,23,41.689273333333325,83.98202333333332,27412.8
16,33,29,41.68925833333333,83.98172166666667,27444.2
16,33,33,41.68927,83.98154333333332,27464.3
16,33,42,41.68906833333334,83.98128166666666,27506.9
16,33,59,41.68908,83.98113166666666,27575.3
16,34,13,41.68907166666666,83.981065,27642.0
16,34,23,41.68918,83.98120833333333,27690.7
16,34,29,41.689228333333325,83.981245,27718.5
16,34,45,41.689546666666665,83.98158166666666,0
16,34,52,41.689705000000004,83.98185833333334,27828.5
16,34,56,41.68991833333333,83.98190166666667,27845.9
16,34,59,41.69007,83.98191333333334,27860.8
16,35,2,41.69017999999999,83.98188999999999,0
16,35,9,41.69036500000001,83.981845,27906.8
16,35,13,41.69059000000001,83.98187166666666,27924.5
16,35,32,41.691288333333326,83.98138833333333,28017.2
16,35,36,41.69133166666667,83.98122166666666,0
16,35,42,41.69144333333334,83.98107999999999,28069.0
16,35,45,41.69154666666667,83.98108500000002,0
16,35,52,41.69161166666666,83.98085166666667,28117.8
16,36,2,41.69187,83.98070000000001,28167.4
16,36,5,41.69193166666667,83.98065333333334,0
16,36,6,41.69193,83.98062666666668,28187.2
16,36,9,41.691964999999996,83.98057666666666,28202.4
16,36,13,41.692076666666665,83.98063333333333,28223.3
16,36,19,41.692283333333336,83.98071499999999,28254.5
16,36,23,41.692418333333336,83.98058,28274.5
16,36,29,41.69270333333334,83.98045166666667,28303.5
16,36,33,41.692965,83.98042333333333,28323.0
16,36,42,41.69345833333333,83.98014666666668,28364.7
16,36,43,41.69352666666667,83.98010500000001,28369.7
16,36,53,41.69428833333333,83.97972499999999,28417.3
16,37,2,41.694826666666664,83.97934166666667,28461.4
16,37,9,41.69519666666667,83.97906166666668,28496.9
16,37,12,41.695311666666676,83.97894833333334,28512.8
16,37,13,41.69536166666667,83.97891666666668,28518.2
16,37,23,41.69585833333334,83.97869833333334,28566.2
16,37,29,41.69603,83.97847333333333,28595.8
16,37,33,41.69629666666666,83.97841666666666,28613.9
16,37,42,41.696780000000004,83.978125,28658.1
16,37,45,41.69698166666667,83.97805333333332,0
16,37,53,41.69762666666667,83.97785333333334,28709.4
16,38,9,41.699155000000005,83.97734666666665,28785.9
16,38,13,41.699505,83.977135,28803.6
16,38,19,41.70003666666666,83.976835,28832.1
16,38,23,41.700455,83.97673166666667,28849.4
16,38,33,41.701265,83.97609666666668,28897.2
16,38,42,41.70179499999999,83.97561499999999,28938.2
16,38,45,41.701969999999996,83.97547833333334,28953.4
16,38,52,41.70252833333334,83.97513166666667,28982.1
16,39,16,41.70410166666667,83.97413333333334,0
16,39,19,41.704305000000005,83.97406333333332,29105.8
16,39,22,41.70455833333334,83.97393166666667,29119.6
16,39,35,41.70556166666667,83.97359833333333,29177.0
16,39,39,41.705875,83.973445,29194.3
16,39,42,41.706140000000005,83.97325000000001,29206.3
16,39,43,41.70622,83.97319999999999,29211.2
16,40,9,41.70835,83.97142833333334,29326.8
16,40,13,41.708785000000006,83.97107833333332,29344.2
16,40,19,41.70936166666667,83.97055,29371.2
16,40,43,41.710948333333334,83.96753166666667,29477.1
16,40,49,41.711306666666665,83.96662833333333,29501.6
16,40,55,41.71160833333333,83.96598166666666,0
16,40,59,41.711761666666675,83.96554833333333,29542.2
16,41,12,41.71198,83.96405166666666,29597.5
16,41,16,41.71207,83.96375166666667,29611.1
16,41,19,41.71212166666666,83.96345333333332,29625.8
16,41,22,41.712178333333334,83.96311166666668,29639.3
16,41,26,41.712245,83.96261666666666,29657.8
16,41,33,41.71247,83.96200500000002,29688.8
16,41,43,41.71259166666667,83.96129166666667,29734.6
16,41,49,41.71266166666666,83.96095666666666,29762.0
16,41,53,41.71274166666667,83.96080333333333,29780.3
16,41,59,41.712761666666665,83.96049999999998,29809.1
16,42,12,41.712935,83.95988000000001,29870.3
16,42,22,41.71286,83.95961000000001,29920.6
16,42,35,41.712894999999996,83.95986999999998,29949.5
16,56,53,41.752535,83.89835666666667,8779.2
17,0,42,41.768278333333335,83.886365,6272.7
17,0,48,41.76838333333333,83.88586833333332,6147.0
17,0,52,41.76826333333334,83.88573333333333,6119.7
17,0,55,41.76834833333334,83.885395,6101.3
17,0,58,41.768409999999996,83.88531833333333,6083.8
17,1,1,41.76834,83.88516,0
17,1,2,41.76829166666666,83.88506666666666,0
17,1,5,41.768254999999996,83.88483999999998,6050.1
17,1,8,41.76830666666667,83.88477166666668,6032.8
17,1,15,41.76818,83.88425166666666,5957.6
17,1,16,41.76821499999999,83.88418000000001,5946.5
17,1,22,41.768119999999996,83.88399499999998,5882.6
17,1,25,41.76811333333333,83.88371166666666,5850.4
17,1,32,41.76816,83.88365833333334,5778.8
17,1,39,41.76836333333334,83.883415,5706.2
17,1,43,41.76829666666666,83.88340500000001,5664.0
17,1,46,41.76825333333333,83.88317666666666,5633.7
17,1,49,41.76834833333334,83.88293666666665,5602.8
17,1,53,41.76853500000001,83.88287666666665,5561.7
17,2,9,41.76875,83.88230166666666,5393.0
17,2,12,41.76881333333334,83.88237,5361.9
17,2,19,41.768694999999994,83.88239,5290.1
17,2,23,41.76874833333333,83.88215333333333,5248.4
17,2,29,41.76887,83.88225499999999,5185.3
17,2,39,41.76897999999999,83.88203166666666,5080.6
17,2,43,41.76899,83.88224166666666,5037.8
17,2,49,41.768908333333336,83.88247333333332,4977.4
17,2,53,41.768831666666664,83.88243166666668,4936.5
17,2,59,41.769088333333336,83.88246666666667,4875.5
17,3,8,41.76922,83.88223166666667,4787.3
17,3,12,41.76948833333333,83.88215333333333,4749.2
17,3,18,41.76990166666666,83.88212,4692.7
17,3,21,41.770091666666666,83.88214333333332,4664.7
17,3,22,41.770148333333324,83.882155,4655.2
17,3,29,41.770521666666674,83.88229500000001,4589.9
17,3,33,41.77072833333333,83.88234333333334,4553.5
17,3,43,41.77130833333334,83.88212999999999,4461.7
17,3,49,41.77160166666666,83.88177333333333,4407.3
17,3,53,41.77170666666666,83.88143833333334,4370.7
17,4,2,41.771595,83.88098666666669,4288.8
17,4,13,41.77148833333334,83.88103166666666,4189.5
17,4,19,41.77137833333333,83.88061,4136.8
17,4,23,41.771298333333334,83.88050666666668,4102.0
17,4,29,41.77155833333333,83.88053666666669,4047.9
17,4,33,41.77175666666667,83.880255,4011.9
17,4,45,41.77182666666666,83.88015333333333,3905.2
17,4,56,41.77221833333333,83.87968333333335,-33.7
17,5,15,41.77230666666666,83.87935,3648.2
17,5,23,41.77208333333333,83.87907333333332,3582.4
17,5,29,41.771945,83.87890166666666,3532.7
17,5,33,41.771883333333335,83.87901166666667,3500.1
17,5,39,41.771834999999996,83.87917999999999,3451.5
17,5,43,41.77195,83.87936166666665,3418.3
17,5,53,41.77251,83.87961500000002,3337.2
17,5,59,41.77282166666667,83.87938666666666,3288.6
17,6,3,41.77290166666667,83.87918166666665,3255.3
17,6,23,41.77292666666667,83.87891666666668,3090.2
17,6,41,41.77320833333333,83.8787,2947.8
17,6,51,41.773250000000004,83.87917333333334,2867.4
17,6,55,41.77345833333334,83.87934333333332,2834.8
17,6,59,41.77369166666667,83.87934666666666,2802.3
17,7,5,41.77387333333333,83.87909999999998,2753.9
17,7,9,41.773798333333325,83.87906999999998,0
17,7,15,41.773988333333335,83.87924166666666,2671.7
17,7,19,41.77422833333333,83.87917,2640.9
17,7,26,41.77457166666667,83.87886666666667,2585.9
17,7,32,41.77475333333334,83.878485,2537.7
17,7,35,41.774800000000006,83.87830000000001,2513.9
17,7,39,41.77484,83.87809333333334,2482.7
17,7,42,41.774860000000004,83.87796333333333,2459.5
17,7,46,41.774875,83.87778333333333,2428.5
17,7,52,41.77492333333333,83.87766333333333,2382.2
17,8,2,41.77538666666666,83.87723333333334,2302.3
17,8,5,41.77536,83.87712666666667,2277.3
17,8,6,41.77537833333334,83.877125,0
17,8,13,41.77555833333333,83.87658833333334,2211.1
17,8,16,41.77552666666667,83.87652333333332,0
17,8,29,41.77579000000001,83.87563333333334,2085.7
17,8,33,41.77574,83.87556666666666,2055.1
17,8,39,41.775940000000006,83.87552333333333,2009.5
17,8,43,41.77610333333334,83.87521833333334,1978.9
17,8,49,41.77606666666667,83.87471833333332,1934.2
17,9,2,41.77625166666667,83.87448166666667,1838.0
17,9,5,41.77638166666667,83.87436833333335,1.0
17,9,13,41.77658833333333,83.87363166666667,1754.1
17,9,19,41.77647833333334,83.87325833333334,1708.1
17,9,29,41.77632666666667,83.87286999999999,1632.8
17,9,33,41.77635166666667,83.87285666666666,1602.0
17,9,39,41.77665166666667,83.87278666666667,1556.9
17,9,49,41.77724,83.87239166666669,1482.0
17,9,52,41.77740000000001,83.87220833333335,1459.5
17,10,3,41.77754166666667,83.87135833333332,1377.2
17,10,9,41.77751,83.87127333333335,1333.1
17,10,12,41.77757666666666,83.87132000000001,1310.6
17,10,16,41.77774666666666,0.0,0
17,10,19,41.777915,83.87132000000001,1258.9
17,10,23,41.778150000000004,83.87122166666668,1230.0
17,10,33,41.77853833333334,83.87065,1158.9
17,10,39,41.77849500000001,83.87050833333333,1115.3
17,10,43,41.77862166666667,83.870525,1085.2
17,10,52,41.778969999999994,83.869805,1018.7
17,10,59,41.77907666666667,83.86909833333333,968.0
17,11,5,41.779003333333335,83.86880000000001,0
17,11,9,41.77908833333333,83.86874833333334,895.7
17,11,12,41.77918833333333,83.86871166666667,874.2
17,11,13,41.779226666666666,83.86869833333334,867.0
17,11,19,41.77935166666666,83.86865666666667,823.8
17,11,23,41.779466666666664,83.86868333333332,794.9
17,11,29,41.77968166666666,83.86874000000002,753.3
17,11,33,41.77981666666666,83.86864166666668,725.6
17,11,39,41.77972333333334,83.86848,683.9
17,11,52,41.77918666666666,83.86930333333333,594.8
17,11,53,41.77914333333333,83.86937000000002,588.2
17,11,59,41.778978333333335,83.86972666666666,546.4
17,12,3,41.77882833333333,83.86995166666665,518.8
17,12,9,41.77861500000001,83.87017833333333,474.8
17,12,13,41.77848666666667,83.87022,446.5
17,12,23,41.77803666666667,83.87008833333333,377.8
17,12,29,41.77762833333333,83.86986,336.4
17,12,33,41.77723833333333,83.86976166666666,308.6
17,12,39,41.77664,83.86977166666665,267.6
17,12,43,41.77632333333333,83.869965,240.3
17,12,49,41.77617,83.87016166666666,205.5
17,12,53,41.77616666666666,83.87015666666666,199.5
17,12,56,41.77616666666666,83.87015666666666,16.0
17,13,2,41.77616666666666,83.87015833333335,198.4
17,13,5,41.77616666666666,83.87015833333335,198.4
17,13,9,41.77616666666666,83.87015666666666,198.4
17,13,12,41.77616666666666,83.87015666666666,198.3
17,13,33,41.77616666666666,83.87015666666666,198.4
17,13,39,41.77616666666666,83.87015666666666,198.4
17,13,49,41.77616666666666,83.87015666666666,198.5
17,14,5,41.77616666666666,83.87015500000001,198.5
17,14,13,41.77616666666666,83.87015500000001,198.6
17,14,23,41.77616666666666,83.87015500000001,198.6
17,14,29,41.77616666666666,83.87015500000001,198.6
17,14,33,41.77616666666666,83.87015500000001,198.6
17,14,39,41.77616666666666,83.87015500000001,198.7
17,14,49,41.77616666666666,83.87015500000001,198.7
17,14,53,41.77616666666666,83.87015500000001,198.7
